,Name,target,ville
3460,Collège Jules Leroux,88.8,Villers-Semeuse
3461,Collège les Quatre Moulins,88.8,Brest
3462,Collège privé Saint-Pierre Fourier Sainte Jeanne d'Arc,88.8,Gray
3463,Collège Paul Verlaine,88.8,Metz
3464,Collège Herrade de Landsberg,88.8,Rosheim
3465,Collège Raymond Vergès,88.8,La Possession
3466,Collège Jean Zay,88.8,Montreuil-Juigné
3467,Collège Benjamin Malossane,88.8,Saint-Jean-en-Royans
3468,Collège Anne Frank,88.8,Antony
3469,Collège Val de Souleuvre,88.8,Souleuvre en Bocage
3470,Collège Le Grand Clos,88.8,Montargis
3471,Collège Jean de Tournes,88.7,Fontaines-sur-Saône
3472,Collège Victor Hugo,88.7,Besançon
3473,Collège Louis Aragon,88.7,Jarny
3474,Collège La pierre polie,88.7,Vendenheim
3475,Collège Alliance,88.7,Les Pavillons-sous-Bois
3476,Collège Emile Mâle,88.7,Commentry
3477,Collège Cité Scolaire Arnaut Daniel,88.7,Ribérac
3478,Collège Lamartine,88.7,Soissons
3479,Collège Martin Nadaud,88.7,Guéret
3480,Collège du Bas Chablais,88.7,Douvaine
3481,Collège Ubelka,88.7,Auriol
3482,Collège Chantemerle,88.7,Corbeil-Essonnes
3483,Collège Léon Delagrange,88.7,Neuville-aux-Bois
3484,Collège de  Rhinau,88.7,Rhinau
3485,Collège Yves Montand,88.7,Val-au-Perche
3486,Collège les Marronniers,88.7,Condrieu
3487,Collège Josquin-des-Prés,88.7,Beaurevoir
3488,Collège Elsa Triolet,88.7,Capavenir Vosges
3489,Collège de la Dhuis,88.7,Nanteuil-lès-Meaux
3490,Collège George Sand,88.7,Magnanville
3491,Collège Louis Pasteur,88.7,Florange
3492,Collège Jean Demailly,88.7,Seclin
3493,Collège Notre-Dame de Campostal,88.7,Rostrenen
3494,Collège Albert Triboulet,88.7,Romans-sur-Isère
3495,Collège Louis Pergaud,88.7,Faverney
3496,Collège René Cassin,88.7,Manzat
3497,Collège Maurice Barrès,88.7,Verdun
3498,Collège Jean Vilar,88.7,Noues de Sienne
3499,Collège privé Fénelon - Notre -Dame,88.7,La Rochelle
3500,Collège Robert Doisneau,88.7,Paris
3501,Collège Gaston Crampe,88.7,Aire-sur-l'Adour
3502,Collège Dupleix,88.7,Landrecies
3503,Collège Alouette,88.7,Pessac
3504,Collège Louis Hayet,88.7,Cormeilles-en-Parisis
3505,Collège Pierre de Ronsard,88.7,L'Haÿ-les-Roses
3506,Collège Petite Lande,88.6,Rezé
3507,Collège Félix del Marle,88.6,Aulnoye-Aymeries
3508,Collège Sédar Senghor,88.6,Corbeil-Essonnes
3509,Collège Pierre et Marie Curie,88.6,Le Fousseret
3510,Collège Jean-Louis Trintignant,88.6,Uzès
3511,Collège Cingal,88.6,Bretteville-sur-Laize
3512,Collège Maurice Barrès,88.6,Charmes
3513,Collège Jean Moulin,88.6,Chartres
3514,Collège Marie Curie,88.6,Troyes
3515,Collège Béthune Sully,88.6,Henrichemont
3516,Collège Saint-Nicolas,88.6,Tiffauges
3517,Collège Jean Moulin,88.6,Caen
3518,Collège Jean Moulin,88.6,Artenay
3519,Collège Bellestre,88.6,Bouaye
3520,Collège Beurnonville,88.6,Troyes
3521,Collège Edmond Lucien Valard,88.6,Saint-Esprit
3522,Collège René Cassin,88.6,Lillers
3523,Collège Pierre Mendès France,88.6,Parthenay
3524,Collège privé Jeanne d'Arc,88.6,Albertville
3525,Collège Jules Jeanneney,88.6,Rioz
3526,Collège Honoré de Balzac,88.6,Albi
3527,Collège Roger Salengro,88.5,Saint-Martin-Boulogne
3528,Collège Henri Bordeaux,88.5,Cognin
3529,Collège Les Hautes Rayes,88.5,Conflans-Sainte-Honorine
3530,Collège la Providence,88.5,Montpellier
3531,Collège Liers et Lemps,88.5,Le Grand-Lemps
3532,Collège Emile Combes,88.5,Pons
3533,Collège Marie Laurencin,88.5,Marseille
3534,Collège Richard Samuel,88.5,Gourbeyre
3535,Collège privé de Satillieu,88.5,Satillieu
3536,Collège Voltaire,88.5,Sorgues
3537,Collège Henri Agarande (Kourou I),88.5,Kourou
3538,Collège Liberté,88.5,Chevilly-Larue
3539,Collège Alcide Dusolier,88.5,Nontron
3540,Collège de Bissy,88.5,Chambéry
3541,Collège Vaugelas,88.5,Meximieux
3542,Collège Boris Vian,88.5,Coudekerque-Branche
3543,Collège Henri Wallon,88.5,Aubervilliers
3544,Collège Georges de la Tour,88.5,Nancy
3545,Collège André Malraux,88.5,Paron
3546,Collège Les Mimosas,88.5,Mandelieu-la-Napoule
3547,Collège George Sand,88.5,Crégy-lès-Meaux
3548,Collège Louis Grignon,88.5,Fagnières
3549,Collège Alphonse Allais,88.5,Val-de-Reuil
3550,Collège Henri Meck,88.5,Molsheim
3551,Collège Saint-Exupéry,88.5,Sainte-Mère-Église
3552,Collège René Descartes,88.5,Loos
3553,Collège Joliot-Curie,88.5,Châtillon-sur-Indre
3554,Collège Saint-Vincent,88.5,Hendaye
3555,Collège Albert Camus,88.4,Mandelieu-la-Napoule
3556,Collège Henri Cahn,88.4,Bry-sur-Marne
3557,Collège Albert Camus,88.4,Argenteuil
3558,Collège Maria Callas,88.4,Courtry
3559,Collège Stephane Mallarmé,88.4,Fontenay-Trésigny
3560,Collège Jules Ferry,88.4,Gémozac
3561,Collège Jean Macé,88.4,Châtellerault
3562,Collège Arthur Rimbaud,88.4,Amiens
3563,Collège la Colinière,88.4,Nantes
3564,Collège François Rabelais,88.4,Tours
3565,Collège Saint-Louis - Sainte-Barbe,88.4,Saint-Étienne
3566,Collège Anatole France,88.4,Marseille
3567,Collège Louise Michel,88.4,Lussac-les-Châteaux
3568,Collège Notre-Dame,88.4,Saint-Pierre-la-Cour
3569,Collège Condorcet,88.4,Pontault-Combault
3570,Collège Corentin Riou,88.4,Moutiers-les-Mauxfaits
3571,Collège Le Devoir,88.4,Chalon-sur-Saône
3572,Collège François Rabelais,88.4,Angers
3573,Collège Jasmin les Iles,88.4,Agen
3574,Collège Guy Môquet,88.4,Gennevilliers
3575,Collège Jacques Daguerre,88.4,Cormeilles-en-Parisis
3576,Collège René Cassin,88.4,Saint-Orens-de-Gameville
3577,Collège Monthéty,88.4,Pontault-Combault
3578,Collège Guy Dolmaire,88.4,Mirecourt
3579,Collège Paul Fort,88.4,Courcouronnes
3580,Collège privé Saint-François de Sales,88.4,Gien
3581,Collège Hastignan,88.4,Saint-Médard-en-Jalles
3582,Collège André Malraux,88.4,Châtelaillon-Plage
3583,Collège Claude Nicolas Ledoux,88.3,Dole
3584,Collège Léonard de Vinci,88.3,Saint-Marcel
3585,Collège Jean Moulin,88.3,Chaville
3586,Collège Mont-Sauvy,88.3,Orgon
3587,Collège Gaston Defferre,88.3,Marseille
3588,Collège Jean Baptiste Couiza,88.3,Couiza
3589,Collège Alfred Kastler,88.3,Stenay
3590,Lycée des métiers des sciences et des techniques La Briquerie,88.3,Thionville
3591,Collège des corbières maritimes,88.3,Sigean
3592,Collège Antoine Audembron,88.3,Thiers
3593,Collège le Trion,88.3,Samer
3594,Collège Raoul Rebout,88.3,Montlouis-sur-Loire
3595,Collège Edmond Rostand,88.3,La Ravoire
3596,Collège Nicolas Tronchon,88.3,Saint-Soupplets
3597,Collège Emile Zola,88.3,Fouquières-lès-Lens
3598,Collège Saint-Joseph,88.3,Romilly-sur-Seine
3599,Collège Colette,88.3,Sartrouville
3600,Collège Jean Rostand,88.3,Le Cateau-Cambrésis
3601,Collège Camille Claudel,88.3,Launaguet
3602,Collège Val de Rosemont,88.3,Giromagny
3603,Collège Mère Teresa,88.3,Villeurbanne
3604,Collège Voltaire,88.3,Paris
3605,Collège Augustin Thierry,88.3,Blois
3606,Collège Georges Brassens,88.3,Persan
3607,Collège Gustave Flaubert,88.3,Duclair
3608,Collège de la Pointe des Châteaux,88.3,Saint-Leu
3609,Collège Asselin de Beauville,88.2,Ducos
3610,Collège Gabriel Havez,88.2,Creil
3611,Collège Louise Michel,88.2,L'Isle-Jourdain
3612,Collège Albert Ball,88.2,Annœullin
3613,Collège Louis Arbogast,88.2,Mutzig
3614,Collège Darius Milhaud,88.2,Sartrouville
3615,Collège Olivier de Serres,88.2,Cléon-d'Andran
3616,Collège Otfried,88.2,Wissembourg
3617,Collège Lelorgne de Savigny,88.2,Provins
3618,Collège de la Fontaine des Prés,88.2,Senlis
3619,Collège Michelet,88.2,Lisieux
3620,Collège Val de Sarre,88.2,Grosbliederstroff
3621,Collège Anne de Montmorency,88.2,Fère-en-Tardenois
3622,Collège Pasteur,88.2,Vrigne aux Bois
3623,Collège Alfred Renoleau,88.2,Mansle
3624,Collège Jacques Duclos,88.2,Vaulx-en-Velin
3625,Collège Guillaume Fouace,88.2,Saint-Vaast-la-Hougue
3626,Collège Roger-Vercel,88.2,Dinan
3627,Collège Paul Langevin,88.2,Rouvroy
3628,Collège Paul Vaillant-Couturier,88.2,Argenteuil
3629,Collège Errobi,88.2,Cambo-les-Bains
3630,Collège Madame de Staël,88.2,Paris
3631,Collège Pierre et Marie Curie,88.2,Albert
3632,Collège Joseph Hubert,88.2,Saint-Joseph
3633,Collège Louis Pasteur,88.2,Saint-Rémy
3634,Collège Gutenberg,88.2,Saint-Herblain
3635,Collège Saint-Gilbert,88.2,Montceau-les-Mines
3636,Collège du Renon,88.2,Vonnas
3637,Collège Albert Mercoyrol,88.2,Cruas
3638,Collège Jean Rebier,88.1,Isle
3639,Collège Saint-Benoît,88.1,Orée d'Anjou
3640,Collège Berty Albrecht,88.1,Sainte-Maxime
3641,Collège Abymes Bourg,88.1,Les Abymes
3642,Collège Fraissinet,88.1,Marseille
3643,Collège Vallée du Lys,88.1,Lys-Haut-Layon
3644,Collège Suzanne Bouteloup,88.1,Mayet
3645,Collège Sainte-Croix,88.1,Provins
3646,Collège Roland Dorgelès,88.1,Paris
3647,Collège Jules Ferry,88.1,Le Thillot
3648,Collège Henri Wallon,88.1,Méricourt
3649,Collège du Bois d'Aulne,88.1,Conflans-Sainte-Honorine
3650,Collège Marie Laurencin,88.1,Tarare
3651,Collège Victor Hugo,88.1,Issy-les-Moulineaux
3652,Collège Maryse Bastié,88.1,Vélizy-Villacoublay
3653,Collège Jean Monnet,88.1,Angers
3654,Collège Roland Vasseur,88.1,Vigny
3655,Collège Jean Moulin,88.1,Montmorillon
3656,Collège de Trois Bassins,88.1,Les Trois-Bassins
3657,Collège Pablo Picasso,88.1,Garges-lès-Gonesse
3658,Collège Ingres,88.1,Montauban
3659,Collège Lazare de Schwendi,88.1,Ingersheim
3660,Collège Pierre Pflimlin,88.1,Brunstatt-Didenheim
3661,Collège Pierre Aguiton,88.1,Brécey
3662,Collège Evariste Galois,88.1,Nanterre
3663,Collège la Mandallaz,88.1,Sillingy
3664,Collège Léonce Vieljeux,88.1,Les Vans
3665,Collège Saint-Exupéry,88.1,Lons-le-Saunier
3666,Collège Barbey d'Aurevilly,88.1,Rouen
3667,Collège Max Bramerie,88.0,La Force
3668,Collège Beg Avel,88.0,Carhaix-Plouguer
3669,Collège Fernand Léger,88.0,Saint-Martin-d'Hères
3670,Collège Jean Macé,88.0,Fontenay-sous-Bois
3671,Collège Champagnat,88.0,L'Arbresle
3672,Collège Cel le Gaucher,88.0,Mont-de-Marsan
3673,Collège Arthur Rimbaud,88.0,Nemours
3674,Collège Victoire Daubié,88.0,Bourg-en-Bresse
3675,Collège Germaine Tillion,88.0,Lardy
3676,Collège Rollinat,88.0,Argenton-sur-Creuse
3677,Collège Henri de Navarre,88.0,Yerville
3678,Collège Marie Curie,88.0,Désertines
3679,Collège du Thelle,88.0,Méru
3680,Collège Claude Debussy,88.0,Courrières
3681,Collège la Grande Métairie,88.0,Ploufragan
3682,Collège les Acacias,88.0,Le Havre
3683,Collège Maurice Clavel,88.0,Avallon
3684,Collège Anse Poulain,88.0,Vieux-Habitants
3685,Collège du Val de Meuse,88.0,Nouvion-sur-Meuse
3686,Collège François Rabelais,88.0,Mons-en-Barœul
3687,Collège Lavoisier,88.0,Lambersart
3688,Collège Paul Valéry,87.9,Thiais
3689,Collège Jean Jaurès,87.9,Mèze
3690,Collège Vernier,87.9,Nice
3691,Collège Jean Monnet,87.9,Saint-Agnant
3692,Collège Jacques-Yves Cousteau,87.9,Bussy-Saint-Georges
3693,Collège Tiphaigne de la Roche,87.9,Montebourg
3694,Collège Saint-Sacrement,87.9,Autun
3695,Collège La Grange du Bois,87.9,Savigny-le-Temple
3696,Collège des Hautiers,87.9,Marines
3697,Collège Segurane,87.9,Nice
3698,Collège Roqua,87.9,Aubenas
3699,Collège les Alexis,87.9,Montélimar
3700,Collège Saint-Eutrope,87.9,Aix-en-Provence
3701,Collège Auguste Renoir,87.9,Asnières-sur-Seine
3702,Collège Les Ormeaux,87.9,Fontenay-aux-Roses
3703,Collège les Prunais,87.9,Villiers-sur-Marne
3704,Collège Ferdinand Buisson,87.9,Juvisy-sur-Orge
3705,Collège La Nacelle,87.9,Corbeil-Essonnes
3706,Collège Jacques Marquette,87.9,Pont-à-Mousson
3707,Collège Marie Curie,87.9,Fontoy
3708,Collège la Fontaine Blanche,87.9,Plougastel-Daoulas
3709,Collège Antoine Chintreuil,87.9,Pont-de-Vaux
3710,Collège Georges Pompidou,87.9,Enghien-les-Bains
3711,Collège Maurice Chastang,87.9,Saint-Genis-de-Saintonge
3712,Collège Evariste Galois,87.9,Sevran
3713,Collège du Revermont,87.9,Bourg-en-Bresse
3714,Collège Louise Michel,87.9,Corbeil-Essonnes
3715,Collège les Pins,87.8,Castries
3716,Collège Molière,87.8,Beaufort-en-Anjou
3717,Collège Jean Picart le Doux,87.8,Bourganeuf
3718,Collège Claude Nougaro,87.8,Toulouse
3719,Collège Saint-Joseph,87.8,Oloron-Sainte-Marie
3720,Collège Albert Camus,87.8,Moulins-lès-Metz
3721,Collège Claude-Nicolas Ledoux,87.8,Le Plessis-Robinson
3722,Collège Madame d'Epinay,87.8,Aulnoy-lez-Valenciennes
3723,Collège Auguste Lacaussade,87.8,Salazie
3724,Collège La Ribeyre,87.8,Cournon-d'Auvergne
3725,Collège François Truffaut,87.8,Charly-sur-Marne
3726,Collège le Guillon,87.8,Le Pont-de-Beauvoisin
3727,Collège Gérard Philipe,87.8,Aubigny-sur-Nère
3728,Collège Notre-Dame,87.8,La Montagne
3729,Collège Albert Camus,87.8,Guingamp
3730,Collège Jean Rostand,87.8,Doullens
3731,Collège Elisabeth de Nassau,87.8,Sedan
3732,Collège des salins,87.8,Villeneuve-lès-Maguelone
3733,Collège Pierre de Ronsard,87.8,Montmorency
3734,Collège Nantes Talence,87.7,Nantes
3735,Collège René Cassin,87.7,Tourrette-Levens
3736,Collège Voltaire,87.7,Sannois
3737,Collège Jean Zay,87.7,Chambon-sur-Voueize
3738,Collège Marcel Pagnol,87.7,Le Havre
3739,Collège privé de l'Assomption,87.7,Colmar
3740,Collège Evariste Galois,87.7,Montauban-de-Bretagne
3741,Collège Marcel Pagnol,87.7,Caen
3742,Collège Jean Zay,87.7,Escautpont
3743,Collège Michel Servet,87.7,Annemasse
3744,Collège Pierre Ronsard,87.7,Poitiers
3745,Collège La Vaucouleurs,87.7,Mantes-la-Ville
3746,Collège Louis Blanc,87.7,Saint-Maur-des-Fossés
3747,Collège des Gorges de la Loire,87.7,Aurec-sur-Loire
3748,Collège Porte du Médoc,87.7,Parempuyre
3749,Collège Alphonse Karr,87.7,Saint-Raphaël
3750,Collège Fabien,87.7,Saint-Denis
3751,Collège Georges Politzer,87.7,La Courneuve
3752,Collège Eustache Deschamps,87.7,Vertus
3753,Collège Maintenon,87.7,Sommières
3754,Collège Charlemagne,87.6,Laon
3755,Collège Anne de Beaujeu,87.6,Moulins
3756,Collège Ligne des Bambous,87.6,Saint-Pierre
3757,Collège Françoise Dolto,87.6,Villepinte
3758,Collège Guy de Maupassant,87.6,Chaumont-en-Vexin
3759,Collège de Crussol,87.6,Saint-Péray
3760,Collège Pierre et Marie Curie,87.6,Gravelines
3761,Collège Valcourt,87.6,Toul
3762,Collège du Grand Ried,87.6,Sundhouse
3763,Collège Anne de Bretagne,87.6,Saint-Herblain
3764,Collège Louis Aragon,87.6,Torcy
3765,Collège Clément Marot,87.6,Lyon
3766,Collège Pierre de Ronsard,87.6,Saint-Maur-des-Fossés
3767,Collège Pierre Mendès France,87.6,Jacou
3768,Collège Longchamp,87.5,Marseille
3769,Collège Jean Mermoz,87.5,Yutz
3770,Collège Edouard Glissant (Place d'Armes 1),87.5,Le Lamentin
3771,Collège Ambrussum,87.5,Lunel
3772,Collège de Lattre,87.5,Le Perreux-sur-Marne
3773,Collège Emile Zola,87.5,Sotteville-lès-Rouen
3774,Collège Montgomeri,87.5,Saline
3775,Collège Goh Lanno,87.5,Pluvigner
3776,Collège petit Versailles,87.5,La Flèche
3777,Collège Evire,87.5,
3778,Collège Romain Rolland,87.5,Déols
3779,Collège Emile Combes,87.5,Bordeaux
3780,Collège Pierre et Marie Curie,87.5,Chemillé-en-Anjou
3781,Collège du Sacré-Coeur,87.5,Rouen
3782,Collège Lamartine,87.5,Toulouse
3783,Collège Vincent Van Gogh,87.5,Blénod-lès-Pont-à-Mousson
3784,Collège groupe Anatole France,87.5,Les Pavillons-sous-Bois
3785,Collège Victor Hugo,87.5,Carmaux
3786,Collège Louis Pergaud,87.5,Villersexel
3787,Collège Langevin Wallon,87.5,Blainville-sur-Orne
3788,Collège Arthur Rimbaud,87.5,Charleville-Mézières
3789,Collège les Deux Vallées,87.5,Le Cheylard
3790,Collège Maréchal Foch,87.5,Arreau
3791,Collège Jacques Brel,87.5,La Ferté Macé
3792,Collège Claude Boucher,87.5,Cognac
3793,Collège Anna Garcin-Mayade,87.5,Pontgibaud
3794,Collège Charles Léandre,87.5,La Ferrière-aux-Étangs
3795,Collège Benjamin Delessert,87.5,Saumur
3796,Collège Jean Jaurès,87.5,Bannalec
3797,Collège Raymond Guelen,87.5,Pont-en-Royans
3798,Collège Condorcet,87.5,Levroux
3799,Collège Félix Pécaut,87.5,Salies-de-Béarn
3800,Collège Saint-Joseph,87.5,Beaumont-de-Lomagne
3801,Collège Henri Dheurle,87.4,La Teste-de-Buch
3802,Collège Rolland Dorgelès,87.4,Longvic
3803,Collège Les Sources,87.4,Saverne
3804,Collège Jean Bertin,87.4,Saint-Georges-sur-Baulche
3805,Collège Georges Seurat,87.4,Courbevoie
3806,Collège la Carrière,87.4,Saint-Avold
3807,Collège Pierre Mendès France,87.4,Chécy
3808,Collège Jean Monnet,87.4,Broons
3809,Collège les Hauts de l'Arc,87.4,Trets
3810,Collège Boris Vian,87.4,Mézidon Vallée d'Auge
3811,Collège Saint-Joseph,87.4,Aubervilliers
3812,Collège Léopold Dussaigne,87.4,Jonzac
3813,Collège Georges Méliès,87.4,Paris
3814,Collège de Maille,87.4,Créteil
3815,Collège Pertuis d'Antioche,87.4,Saint-Pierre-d'Oléron
3816,Collège La Carraire,87.4,Miramas
3817,Collège Aux Quatre Vents,87.4,Lanmeur
3818,Collège Anne Frank,87.4,Harly
3819,Collège le Castillon,87.4,Les Pieux
3820,Collège Le Triolo,87.4,Villeneuve-d'Ascq
3821,Collège Europa,87.3,Montélimar
3822,Collège Raizet,87.3,Les Abymes
3823,Collège Jean Texcier,87.3,Le Grand-Quevilly
3824,Collège Louis Pasteur,87.3,Saint-Lô
3825,Collège Maurice de Vlaminck,87.3,Verneuil d'Avre et d'Iton
3826,Collège Jean Rostand,87.3,Luxeuil-les-Bains
3827,Collège Jean Mermoz,87.3,Faches-Thumesnil
3828,Collège Roz Avel,87.3,Guerlesquin
3829,Collège Christine de Pisan,87.3,Perthes
3830,Collège Jacques Decour,87.3,Paris
3831,Collège Louis Pasteur,87.3,Petit-Couronne
3832,Collège Paul Bert,87.3,Fécamp
3833,Collège François Couperin,87.3,Paris
3834,Collège Anatole France,87.3,Villeneuve-sur-Lot
3835,Collège le Joncheray,87.3,Beaumont-sur-Sarthe
3836,Collège Jean Lecanuet,87.3,Rouen
3837,Collège Pré Bénit,87.3,Bourgoin-Jallieu
3838,Collège René Coty,87.3,Auffay
3839,Collège Guillaume des Autels,87.3,Charolles
3840,Collège Honoré de Balzac,87.3,Issoudun
3841,Collège du Penker,87.3,Plestin-les-Grèves
3842,Collège Vincent Rotinat,87.3,Neuvy-Saint-Sépulchre
3843,Collège St Jacques de Compostelle,87.3,Nantes
3844,Collège Honoré de Balzac,87.3,Neuilly-sur-Marne
3845,Collège Camille Claudel,87.3,Rouen
3846,Collège Jules Verne,87.3,Nantes
3847,Collège Philippe Grenier,87.3,Pontarlier
3848,Collège Thibaud de Champagne,87.2,Fismes
3849,Collège Jean Moulin,87.2,Marmande
3850,Collège Giraut de Borneil,87.2,Excideuil
3851,Collège Paule Berthelot,87.2,Mana
3852,Collège Bartholdi,87.2,Boulogne-Billancourt
3853,Collège Georges Pompidou,87.2,Courbevoie
3854,Collège Louis Pasteur,87.2,Sermaize-les-Bains
3855,Collège Grand Selve,87.2,Grenade
3856,Collège Jacques Prévert,87.2,Mimizan
3857,Collège de l'Iroise,87.2,Brest
3858,Collège Paul Verlaine,87.2,Malzéville
3859,Collège Jules Michelet,87.2,Vénissieux
3860,Collège Léonard de Vinci,87.2,Éragny
3861,Collège Viala,87.2,Avignon
3862,Collège Spitzemberg,87.2,Provenchères-et-Colroy
3863,Collège Cantelande,87.2,Cestas
3864,Collège du Fenouillet,87.2,La Crau
3865,Collège Jacques Prévert,87.2,Guingamp
3866,Collège Bourran,87.2,Mérignac
3867,Collège La Charme,87.2,Clermont-Ferrand
3868,Collège Jean Jacques Rousseau,87.2,Voujeaucourt
3869,Collège Samuel de Missy,87.2,La Rochelle
3870,Collège Jules Ferry,87.2,Villeneuve-Saint-Georges
3871,Collège les Capucins,87.2,Châteauroux
3872,Collège Jean l'Herminier,87.2,La Seyne-sur-Mer
3873,Collège Rosa Luxembourg,87.1,Aubervilliers
3874,Collège Antoine de Saint-Exupéry,87.1,Bellevigny
3875,Collège de  Lubersac,87.1,Lubersac
3876,Collège de  Cadaujac,87.1,Cadaujac
3877,Collège Jean Macé,87.1,Suresnes
3878,Collège Jean des Barres,87.1,Oissery
3879,Collège Louise Michel,87.1,Faremoutiers
3880,Collège Jean Lurçat,87.1,Lanester
3881,Collège Louis Arsène Meunier,87.1,Nogent-le-Rotrou
3882,Collège André Streinger,87.1,Douai
3883,Collège Louis Pasteur,87.1,Morée
3884,Collège Pierre Mendès France,87.1,Lillebonne
3885,Collège Paul Eluard,87.1,Châtillon
3886,Collège Guy Flavien,87.1,Paris
3887,Collège de la Dombes,87.1,Saint-André-de-Corcy
3888,Collège Emile Chartier,87.1,Mortagne-au-Perche
3889,Collège les Tournelles,87.1,Villiers-Saint-Georges
3890,Collège Jean d'Alembert,87.1,Sévérac d'Aveyron
3891,Collège Marcel Pagnol,87.1,Betz
3892,Collège Albert Camus,87.1,Eysines
3893,Collège de Saint-Florent,87.0,Saint-Florent
3894,Collège Joliot Curie,87.0,Fourmies
3895,Collège Maximilien de Robespierre,87.0,Goussainville
3896,Collège François Belleforest,87.0,Samatan
3897,Collège Roger Vailland,87.0,Poncin
3898,Collège Parc Frot,87.0,Meaux
3899,Collège Descartes,87.0,Fontenay-le-Fleury
3900,Collège Jules Ferry,87.0,Cambrai
3901,Collège Antoine de Saint-Exupéry,87.0,Lempdes
3902,Collège Champollion,87.0,Grenoble
3903,Collège les Barattes,87.0,
3904,Collège Augustin Malroux,87.0,Blaye-les-Mines
3905,Collège la Louvière,87.0,Marly
3906,Collège le Plan du Loup,87.0,Sainte-Foy-lès-Lyon
3907,Collège Le Petit Bois,87.0,Pierrelaye
3908,Collège Georges Brassens,87.0,Esvres
3909,Collège Leroi-Gourhan,87.0,Le Bugue
3910,Collège Jean Rostand,87.0,Argentan
3911,Collège Jean Jaurès,87.0,Baillif
3912,Collège Beauséjour,86.9,Sainte-Marie
